Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCD31,OUT035,2807.8250783571298
FDJ56,OUT035,1736.4616685052877
NCU53,OUT046,2484.436621279668
FDD39,OUT035,3282.808759736802
NCU17,OUT019,239.37376715406538
FDJ20,OUT046,1801.7155365422457
NCW41,OUT018,2171.9805007920468
FDL52,OUT035,877.0932166794358
FDS39,OUT035,1873.147605111142
DRJ47,OUT045,2364.6023390121823
FDP13,OUT010,130.63282441712818
DRK39,OUT010,130.63282441712818
FDF28,OUT010,239.37376715406538
FDB09,OUT045,1558.4812120766294
FDM51,OUT046,1801.7155365422457
DRM49,OUT018,725.8319150889691
DRF23,OUT013,2484.436621279668
DRH01,OUT035,2807.8250783571298
FDH12,OUT027,2828.703073985001
FDA28,OUT019,239.37376715406538
FDW37,OUT018,725.8319150889691
FDF02,OUT046,1801.7155365422457
DRL37,OUT046,877.0932166794358
NCF43,OUT046,1617.6664129665928
FDH08,OUT010,497.57945751693313
FDR34,OUT019,497.57945751693313
NCK19,OUT049,3358.2098331032244
NCD55,OUT018,725.8319150889691
FDT27,OUT049,3358.2098331032244
FDQ57,OUT045,2579.252592380676
FDA47,OUT035,2315.629958861823
DRG15,OUT027,1595.5858177926682
FDE05,OUT018,2171.9805007920468
FDN46,OUT046,1617.6664129665928
FDX27,OUT027,1595.5858177926682
FDT51,OUT045,1558.4812120766294
FDU33,OUT013,877.0932166794358
FDJ16,OUT027,1595.5858177926682
FDD20,OUT019,239.37376715406538
FDT36,OUT049,966.9563675415617
DRF15,OUT027,4146.97167822764
FDN52,OUT010,130.63282441712818
FDC22,OUT027,5489.781087681775
FDX15,OUT045,2807.8250783571298
FDT13,OUT013,3662.6796173591406
FDU04,OUT017,1873.147605111142
FDU31,OUT019,497.57945751693313
FDW59,OUT027,1595.5858177926682
NCO29,OUT046,2579.252592380676
FDL15,OUT035,2807.8250783571298
FDI41,OUT049,2364.6023390121823
FDQ48,OUT049,1801.7155365422457
DRI39,OUT013,877.0932166794358
FDI08,OUT013,3026.7225564402847
FDC21,OUT049,1801.7155365422457
FDF58,OUT035,877.0932166794358
FDS08,OUT010,356.0851666715469
FDE47,OUT045,1558.4812120766294
NCP18,OUT019,356.0851666715469
NCR41,OUT013,1801.7155365422457
FDA27,OUT013,3662.6796173591406
FDA43,OUT035,3358.2098331032244
FDA49,OUT045,1009.9263939785452
NCE55,OUT018,2171.9805007920468
DRM49,OUT027,1595.5858177926682
FDF22,OUT027,5489.781087681775
FDQ15,OUT018,725.8319150889691
NCS54,OUT017,2807.8250783571298
NCY05,OUT013,801.0542079957867
FDR45,OUT046,3026.7225564402847
FDK57,OUT049,1801.7155365422457
FDF41,OUT010,497.57945751693313
FDV21,OUT046,1801.7155365422457
FDD51,OUT046,877.0932166794358
FDF33,OUT046,1617.6664129665928
FDA38,OUT046,3662.6796173591406
FDR56,OUT045,3358.2098331032244
NCN41,OUT017,1736.4616685052877
FDC60,OUT027,1595.5858177926682
FDB47,OUT045,3358.2098331032244
DRH01,OUT013,2807.8250783571298
FDW08,OUT046,1801.7155365422457
FDF38,OUT027,1595.5858177926682
FDY32,OUT017,2484.436621279668
FDG34,OUT049,1801.7155365422457
FDG47,OUT019,497.57945751693313
NCF18,OUT035,3358.2098331032244
FDL39,OUT019,356.0851666715469
NCH55,OUT035,1873.147605111142
DRJ35,OUT049,877.0932166794358
FDS44,OUT035,3358.2098331032244
DRE01,OUT018,2945.964698177935
FDY39,OUT013,2484.436621279668
FDY32,OUT018,2171.9805007920468
FDR33,OUT027,2828.703073985001
NCP50,OUT049,801.0542079957867
FDZ47,OUT018,1463.1524722310262
FDU57,OUT049,2315.629958861823
FDY44,OUT013,3781.248875757775
DRH59,OUT018,725.8319150889691
FDB03,OUT027,5489.781087681775
FDY46,OUT045,3781.248875757775
FDM39,OUT045,2484.436621279668
FDY36,OUT035,966.9563675415617
NCM55,OUT035,2807.8250783571298
FDJ50,OUT010,130.63282441712818
DRL60,OUT013,2579.252592380676
NCJ54,OUT049,3358.2098331032244
FDX59,OUT017,966.9563675415617
FDI07,OUT013,3026.7225564402847
DRF51,OUT010,130.63282441712818
FDM14,OUT017,1873.147605111142
FDP21,OUT045,3358.2098331032244
FDE40,OUT035,877.0932166794358
FDE05,OUT035,2315.629958861823
FDM13,OUT027,2828.703073985001
FDC34,OUT027,4146.97167822764
NCI55,OUT018,1463.1524722310262
NCE43,OUT018,2171.9805007920468
FDW58,OUT018,1463.1524722310262
FDG60,OUT045,3662.6796173591406
FDV31,OUT017,2315.629958861823
FDR47,OUT013,3282.808759736802
FDM60,OUT019,130.63282441712818
NCF06,OUT018,2945.964698177935
NCN26,OUT027,2828.703073985001
FDQ59,OUT049,966.9563675415617
FDF09,OUT046,877.0932166794358
NCS06,OUT017,3358.2098331032244
FDT44,OUT046,1801.7155365422457
FDI19,OUT017,3358.2098331032244
FDT22,OUT017,877.0932166794358
NCF54,OUT027,4146.97167822764
DRG25,OUT045,3358.2098331032244
FDB59,OUT017,3358.2098331032244
FDQ37,OUT017,3282.808759736802
FDP56,OUT035,877.0932166794358
FDW44,OUT035,2315.629958861823
FDJ26,OUT010,497.57945751693313
FDU43,OUT018,2945.964698177935
FDW33,OUT045,1558.4812120766294
NCX53,OUT027,4146.97167822764
FDN56,OUT010,356.0851666715469
DRF15,OUT049,2364.6023390121823
FDO33,OUT017,1736.4616685052877
FDZ39,OUT010,239.37376715406538
NCJ19,OUT017,801.0542079957867
FDU01,OUT035,2364.6023390121823
FDT12,OUT035,3662.6796173591406
NCM18,OUT018,725.8319150889691
FDP19,OUT017,1736.4616685052877
NCR42,OUT049,801.0542079957867
FDN10,OUT046,1801.7155365422457
FDG44,OUT017,877.0932166794358
FDQ10,OUT046,2807.8250783571298
DRH13,OUT049,1617.6664129665928
FDT52,OUT013,3662.6796173591406
FDM56,OUT045,1558.4812120766294
NCO43,OUT010,239.37376715406538
NCV29,OUT035,2643.975021470098
NCF06,OUT013,3026.7225564402847
FDO50,OUT035,966.9563675415617
FDT59,OUT013,3662.6796173591406
FDX40,OUT027,1595.5858177926682
FDE50,OUT017,3662.6796173591406
FDX51,OUT017,3781.248875757775
NCD30,OUT018,1463.1524722310262
FDK15,OUT013,1801.7155365422457
FDL12,OUT045,966.9563675415617
FDK46,OUT017,3358.2098331032244
DRH49,OUT010,130.63282441712818
FDQ57,OUT046,2579.252592380676
FDY59,OUT017,966.9563675415617
FDO09,OUT018,2945.964698177935
NCG30,OUT035,1736.4616685052877
FDM09,OUT017,2315.629958861823
NCN17,OUT027,2828.703073985001
NCS42,OUT013,801.0542079957867
FDD02,OUT019,239.37376715406538
FDE34,OUT013,2315.629958861823
FDU38,OUT045,3282.808759736802
FDB33,OUT046,2643.975021470098
NCJ29,OUT017,801.0542079957867
FDZ27,OUT035,877.0932166794358
FDI40,OUT013,1801.7155365422457
FDG22,OUT013,877.0932166794358
FDT51,OUT017,1873.147605111142
FDF20,OUT018,2945.964698177935
FDV50,OUT035,1736.4616685052877
FDT02,OUT049,877.0932166794358
DRC49,OUT017,2315.629958861823
FDF26,OUT049,2484.436621279668
FDV52,OUT035,1736.4616685052877
FDX59,OUT049,966.9563675415617
FDV25,OUT035,3662.6796173591406
FDW23,OUT027,1595.5858177926682
FDE53,OUT018,1463.1524722310262
FDA19,OUT017,1736.4616685052877
FDH22,OUT046,1617.6664129665928
NCO41,OUT013,1801.7155365422457
FDX12,OUT017,3781.248875757775
FDF17,OUT013,3662.6796173591406
FDS11,OUT045,3662.6796173591406
FDR51,OUT035,2315.629958861823
FDT49,OUT010,239.37376715406538
FDC56,OUT013,1617.6664129665928
FDR13,OUT027,2828.703073985001
FDQ60,OUT035,1736.4616685052877
FDN38,OUT049,3282.808759736802
NCL29,OUT013,2315.629958861823
FDO13,OUT027,4146.97167822764
FDE26,OUT018,2171.9805007920468
FDA31,OUT010,356.0851666715469
FDX14,OUT035,877.0932166794358
FDA34,OUT045,2807.8250783571298
FDF26,OUT013,2484.436621279668
FDE38,OUT045,2484.436621279668
DRI11,OUT046,1617.6664129665928
FDQ60,OUT027,2828.703073985001
FDL21,OUT027,1595.5858177926682
DRC12,OUT027,5489.781087681775
FDC47,OUT046,3026.7225564402847
FDE57,OUT045,1558.4812120766294
FDT14,OUT045,1558.4812120766294
NCZ53,OUT046,3781.248875757775
FDE28,OUT018,2945.964698177935
FDR19,OUT035,2643.975021470098
NCF54,OUT019,356.0851666715469
FDZ08,OUT046,877.0932166794358
NCJ05,OUT018,2171.9805007920468
FDF59,OUT046,1801.7155365422457
NCO05,OUT035,1873.147605111142
FDW24,OUT018,725.8319150889691
NCX42,OUT018,2171.9805007920468
NCA53,OUT035,801.0542079957867
FDI45,OUT019,356.0851666715469
FDG46,OUT046,1617.6664129665928
FDM20,OUT010,497.57945751693313
FDW11,OUT010,130.63282441712818
FDX08,OUT035,2643.975021470098
NCK17,OUT035,801.0542079957867
FDK32,OUT018,2171.9805007920468
NCA42,OUT035,2579.252592380676
DRI01,OUT035,2315.629958861823
NCL55,OUT049,3358.2098331032244
DRE25,OUT018,1463.1524722310262
FDD14,OUT017,2364.6023390121823
FDB10,OUT046,3026.7225564402847
DRN11,OUT035,2315.629958861823
FDP38,OUT018,725.8319150889691
NCA30,OUT017,3358.2098331032244
FDT15,OUT017,2807.8250783571298
NCP55,OUT018,725.8319150889691
FDF12,OUT035,2315.629958861823
FDM21,OUT018,2945.964698177935
FDX56,OUT035,3781.248875757775
FDF10,OUT017,2807.8250783571298
FDT32,OUT045,3358.2098331032244
FDM51,OUT018,1463.1524722310262
NCR50,OUT018,2171.9805007920468
FDI19,OUT049,3358.2098331032244
FDX21,OUT017,1736.4616685052877
FDR31,OUT035,2484.436621279668
FDY02,OUT013,3781.248875757775
NCA29,OUT045,2315.629958861823
NCX17,OUT046,3781.248875757775
FDM12,OUT045,3282.808759736802
FDI53,OUT027,4146.97167822764
NCU30,OUT049,2484.436621279668
FDC56,OUT027,2828.703073985001
FDK27,OUT018,1463.1524722310262
NCK18,OUT017,2579.252592380676
FDB52,OUT019,497.57945751693313
DRG25,OUT027,5489.781087681775
FDZ13,OUT049,966.9563675415617
FDB57,OUT019,497.57945751693313
FDR40,OUT046,877.0932166794358
NCO14,OUT019,130.63282441712818
NCN19,OUT045,3358.2098331032244
FDQ28,OUT019,356.0851666715469
FDO13,OUT018,2171.9805007920468
FDK48,OUT013,966.9563675415617
FDU07,OUT018,2171.9805007920468
FDW20,OUT046,1801.7155365422457
FDV12,OUT010,239.37376715406538
FDH24,OUT013,2364.6023390121823
FDV59,OUT049,3662.6796173591406
FDK57,OUT045,1558.4812120766294
FDL16,OUT027,1595.5858177926682
NCQ17,OUT046,2315.629958861823
FDJ15,OUT018,2171.9805007920468
FDX24,OUT049,966.9563675415617
FDT47,OUT046,1617.6664129665928
FDT10,OUT049,877.0932166794358
FDZ37,OUT018,725.8319150889691
FDW43,OUT027,5489.781087681775
DRN36,OUT017,1873.147605111142
FDJ14,OUT045,966.9563675415617
FDA32,OUT013,3026.7225564402847
FDJ38,OUT019,497.57945751693313
FDQ57,OUT017,2484.436621279668
NCQ41,OUT019,497.57945751693313
FDG56,OUT049,877.0932166794358
DRC13,OUT027,2828.703073985001
FDV55,OUT035,2643.975021470098
FDQ49,OUT045,2364.6023390121823
FDE29,OUT010,130.63282441712818
FDR03,OUT013,3026.7225564402847
FDD45,OUT049,877.0932166794358
FDN38,OUT010,497.57945751693313
FDT56,OUT046,877.0932166794358
FDT48,OUT045,3662.6796173591406
FDU03,OUT049,2364.6023390121823
FDC56,OUT010,239.37376715406538
NCO43,OUT027,2828.703073985001
FDQ27,OUT017,1873.147605111142
FDR03,OUT046,3026.7225564402847
DRH23,OUT010,130.63282441712818
FDG22,OUT045,877.0932166794358
NCJ42,OUT013,1801.7155365422457
FDR24,OUT046,966.9563675415617
FDW60,OUT035,2579.252592380676
FDJ08,OUT013,3026.7225564402847
DRL59,OUT018,725.8319150889691
FDG60,OUT010,497.57945751693313
FDW27,OUT017,2484.436621279668
FDX14,OUT018,725.8319150889691
FDC20,OUT013,1009.9263939785452
NCS29,OUT018,2945.964698177935
FDJ56,OUT046,1617.6664129665928
FDB20,OUT019,130.63282441712818
FDL28,OUT027,5489.781087681775
FDW01,OUT018,2171.9805007920468
FDL03,OUT046,3026.7225564402847
FDX22,OUT049,3781.248875757775
FDJ21,OUT035,2807.8250783571298
FDR31,OUT045,2484.436621279668
FDG21,OUT035,2807.8250783571298
FDS22,OUT027,1595.5858177926682
FDK08,OUT035,1736.4616685052877
FDE17,OUT018,2171.9805007920468
NCN30,OUT017,1873.147605111142
FDT50,OUT046,1617.6664129665928
NCX42,OUT049,2579.252592380676
FDJ12,OUT035,3662.6796173591406
NCA18,OUT027,2828.703073985001
FDP23,OUT019,497.57945751693313
FDX12,OUT013,3781.248875757775
FDN40,OUT018,2171.9805007920468
FDV48,OUT035,966.9563675415617
NCY54,OUT013,2315.629958861823
FDL16,OUT010,130.63282441712818
FDR45,OUT018,2945.964698177935
FDJ52,OUT046,2579.252592380676
DRG01,OUT017,877.0932166794358
FDP52,OUT013,3282.808759736802
FDU58,OUT017,3358.2098331032244
FDL02,OUT045,1558.4812120766294
FDG28,OUT013,3662.6796173591406
FDA19,OUT035,1736.4616685052877
FDW46,OUT027,1595.5858177926682
NCD43,OUT049,1617.6664129665928
DRG39,OUT013,877.0932166794358
NCF55,OUT049,801.0542079957867
FDJ07,OUT046,1617.6664129665928
FDE08,OUT046,2643.975021470098
FDP56,OUT019,130.63282441712818
FDT45,OUT045,877.0932166794358
FDF17,OUT018,2945.964698177935
FDX44,OUT046,877.0932166794358
FDM28,OUT027,4146.97167822764
FDI36,OUT049,3662.6796173591406
FDS07,OUT045,1558.4812120766294
FDD36,OUT045,1558.4812120766294
FDW11,OUT046,966.9563675415617
FDN40,OUT049,2484.436621279668
NCQ18,OUT049,1801.7155365422457
NCQ54,OUT017,2807.8250783571298
NCS42,OUT045,801.0542079957867
DRH39,OUT010,130.63282441712818
FDC09,OUT027,2828.703073985001
FDT08,OUT010,356.0851666715469
FDC08,OUT035,3358.2098331032244
FDT20,OUT017,877.0932166794358
FDS35,OUT035,966.9563675415617
FDX58,OUT018,2171.9805007920468
FDW58,OUT046,1801.7155365422457
DRD27,OUT046,1801.7155365422457
FDH32,OUT019,239.37376715406538
FDS26,OUT035,3282.808759736802
FDQ31,OUT046,877.0932166794358
FDP11,OUT018,2945.964698177935
FDD58,OUT017,1736.4616685052877
FDM33,OUT045,3358.2098331032244
FDZ16,OUT049,3781.248875757775
NCS29,OUT010,497.57945751693313
NCM18,OUT019,130.63282441712818
FDP11,OUT049,3282.808759736802
NCC42,OUT017,1873.147605111142
DRM23,OUT046,2643.975021470098
NCN55,OUT027,5489.781087681775
FDK46,OUT013,3026.7225564402847
FDR01,OUT046,3662.6796173591406
NCA05,OUT045,2364.6023390121823
NCP43,OUT017,2807.8250783571298
FDR12,OUT010,356.0851666715469
FDQ01,OUT013,3282.808759736802
FDM13,OUT046,1617.6664129665928
FDQ19,OUT017,3358.2098331032244
FDK56,OUT019,497.57945751693313
NCX06,OUT010,356.0851666715469
FDO56,OUT027,2828.703073985001
FDU45,OUT045,1558.4812120766294
FDI16,OUT019,130.63282441712818
FDL32,OUT046,1801.7155365422457
FDA07,OUT046,1617.6664129665928
FDA14,OUT045,2643.975021470098
FDV46,OUT027,2828.703073985001
NCO07,OUT035,3358.2098331032244
NCP41,OUT046,1801.7155365422457
FDY60,OUT018,1463.1524722310262
FDN38,OUT017,3282.808759736802
FDO15,OUT046,877.0932166794358
FDT60,OUT013,1801.7155365422457
FDA55,OUT035,3358.2098331032244
FDE02,OUT010,239.37376715406538
DRJ39,OUT049,3662.6796173591406
FDV34,OUT035,877.0932166794358
FDS20,OUT027,4146.97167822764
FDF02,OUT027,2828.703073985001
FDW40,OUT017,2643.975021470098
NCB43,OUT046,3026.7225564402847
FDR58,OUT017,877.0932166794358
DRJ59,OUT035,877.0932166794358
NCD30,OUT017,1873.147605111142
FDE14,OUT017,1873.147605111142
FDC28,OUT018,1463.1524722310262
FDU16,OUT018,725.8319150889691
NCD19,OUT035,801.0542079957867
FDU21,OUT046,877.0932166794358
FDV59,OUT027,5489.781087681775
FDU03,OUT045,2364.6023390121823
FDC33,OUT010,497.57945751693313
NCR42,OUT035,801.0542079957867
DRH59,OUT035,877.0932166794358
NCM31,OUT035,2484.436621279668
FDS50,OUT035,3662.6796173591406
FDP39,OUT046,877.0932166794358
FDQ55,OUT013,1801.7155365422457
FDV36,OUT019,239.37376715406538
FDI05,OUT027,1595.5858177926682
FDS45,OUT027,2828.703073985001
FDA39,OUT045,1009.9263939785452
FDC37,OUT010,239.37376715406538
FDJ60,OUT027,4146.97167822764
DRQ35,OUT046,1801.7155365422457
NCJ06,OUT046,1801.7155365422457
NCY42,OUT018,2171.9805007920468
DRM37,OUT049,3358.2098331032244
FDR14,OUT045,877.0932166794358
FDE51,OUT049,877.0932166794358
FDT33,OUT017,2484.436621279668
FDR08,OUT013,1801.7155365422457
FDE36,OUT010,356.0851666715469
FDL22,OUT019,130.63282441712818
FDR44,OUT013,1617.6664129665928
FDI56,OUT019,130.63282441712818
FDE47,OUT010,239.37376715406538
FDV27,OUT010,130.63282441712818
FDV10,OUT049,877.0932166794358
FDC40,OUT045,1009.9263939785452
NCX41,OUT013,3781.248875757775
NCQ38,OUT027,2828.703073985001
FDV12,OUT027,2828.703073985001
FDE52,OUT017,877.0932166794358
FDG20,OUT027,4146.97167822764
FDV16,OUT027,1595.5858177926682
FDI32,OUT017,1736.4616685052877
FDJ32,OUT049,877.0932166794358
FDN39,OUT018,2171.9805007920468
FDY34,OUT017,2579.252592380676
FDC14,OUT035,1009.9263939785452
FDA55,OUT017,3358.2098331032244
FDZ50,OUT010,356.0851666715469
DRG13,OUT049,2807.8250783571298
FDP01,OUT013,2364.6023390121823
NCG54,OUT017,2807.8250783571298
FDM13,OUT045,1558.4812120766294
NCO18,OUT027,4146.97167822764
NCW41,OUT013,2643.975021470098
FDM52,OUT027,4146.97167822764
NCF55,OUT035,801.0542079957867
FDT09,OUT046,1801.7155365422457
NCM19,OUT035,1873.147605111142
FDW12,OUT018,2171.9805007920468
FDP15,OUT019,497.57945751693313
FDK36,OUT045,966.9563675415617
FDZ25,OUT035,2643.975021470098
NCW06,OUT049,3358.2098331032244
FDW60,OUT046,2579.252592380676
DRC49,OUT013,2315.629958861823
NCT17,OUT035,3358.2098331032244
NCN06,OUT018,2171.9805007920468
FDC45,OUT013,2643.975021470098
DRJ47,OUT019,356.0851666715469
NCF06,OUT045,3358.2098331032244
FDE21,OUT010,239.37376715406538
DRG27,OUT013,877.0932166794358
FDW40,OUT049,1801.7155365422457
NCO53,OUT046,2643.975021470098
FDE23,OUT049,877.0932166794358
FDQ16,OUT046,1801.7155365422457
FDS26,OUT045,3282.808759736802
FDZ13,OUT010,130.63282441712818
FDS14,OUT049,2484.436621279668
FDC10,OUT045,1558.4812120766294
FDY16,OUT049,2364.6023390121823
FDJ20,OUT035,1736.4616685052877
FDV43,OUT035,877.0932166794358
FDZ32,OUT027,2828.703073985001
FDR23,OUT046,2643.975021470098
FDN24,OUT035,966.9563675415617
FDE34,OUT027,4146.97167822764
FDU31,OUT013,3026.7225564402847
FDW33,OUT018,1463.1524722310262
FDU26,OUT046,1801.7155365422457
FDE20,OUT027,4146.97167822764
NCW05,OUT035,1736.4616685052877
FDB22,OUT018,2171.9805007920468
FDO56,OUT046,1801.7155365422457
FDA19,OUT027,2828.703073985001
DRI39,OUT045,877.0932166794358
FDH52,OUT018,725.8319150889691
FDZ50,OUT035,2643.975021470098
NCN42,OUT035,2364.6023390121823
FDB53,OUT013,2643.975021470098
DRG11,OUT017,1736.4616685052877
DRK11,OUT027,4146.97167822764
FDQ60,OUT017,1736.4616685052877
FDT36,OUT017,966.9563675415617
DRG25,OUT018,2171.9805007920468
DRJ23,OUT046,3026.7225564402847
FDG05,OUT035,2315.629958861823
NCK06,OUT018,1463.1524722310262
FDU52,OUT017,2484.436621279668
FDW07,OUT018,725.8319150889691
NCM17,OUT045,801.0542079957867
FDA22,OUT045,2484.436621279668
NCA41,OUT018,2945.964698177935
FDF38,OUT035,966.9563675415617
FDH52,OUT046,877.0932166794358
FDY58,OUT019,497.57945751693313
FDZ16,OUT045,3781.248875757775
NCM18,OUT017,801.0542079957867
FDA22,OUT018,2171.9805007920468
NCJ43,OUT035,2579.252592380676
FDI34,OUT027,5489.781087681775
FDG56,OUT046,877.0932166794358
FDS34,OUT046,1801.7155365422457
DRC01,OUT035,1009.9263939785452
FDQ04,OUT035,877.0932166794358
FDK04,OUT035,877.0932166794358
FDT51,OUT049,1801.7155365422457
FDV26,OUT017,3282.808759736802
FDS04,OUT049,1801.7155365422457
FDW43,OUT018,2945.964698177935
FDQ28,OUT010,356.0851666715469
NCK06,OUT017,1873.147605111142
FDS23,OUT018,1463.1524722310262
FDZ36,OUT019,497.57945751693313
FDE56,OUT018,725.8319150889691
FDW10,OUT027,4146.97167822764
NCN14,OUT045,2364.6023390121823
NCQ18,OUT045,1558.4812120766294
FDW08,OUT017,1736.4616685052877
FDU43,OUT035,3358.2098331032244
FDR33,OUT010,239.37376715406538
FDM24,OUT010,356.0851666715469
NCZ05,OUT046,1617.6664129665928
NCV41,OUT035,1873.147605111142
FDV11,OUT018,2171.9805007920468
NCY05,OUT035,801.0542079957867
FDV44,OUT018,2945.964698177935
FDW32,OUT049,877.0932166794358
NCU18,OUT027,4146.97167822764
NCC43,OUT035,3358.2098331032244
FDW19,OUT013,1801.7155365422457
FDN31,OUT035,3358.2098331032244
FDI48,OUT045,966.9563675415617
FDS24,OUT017,966.9563675415617
FDF46,OUT049,1617.6664129665928
DRG23,OUT017,2315.629958861823
FDG14,OUT018,2171.9805007920468
NCY30,OUT049,2364.6023390121823
FDO28,OUT018,1463.1524722310262
DRD24,OUT035,2807.8250783571298
FDI33,OUT049,877.0932166794358
FDN32,OUT046,2643.975021470098
FDR16,OUT045,3282.808759736802
FDF26,OUT046,2484.436621279668
NCN29,OUT018,725.8319150889691
FDE20,OUT045,2643.975021470098
FDA46,OUT046,3026.7225564402847
FDU28,OUT045,3282.808759736802
FDQ48,OUT045,1558.4812120766294
FDV36,OUT013,1801.7155365422457
FDR14,OUT018,725.8319150889691
FDP23,OUT017,3662.6796173591406
FDP56,OUT013,877.0932166794358
FDK48,OUT010,130.63282441712818
FDR48,OUT046,2643.975021470098
NCY29,OUT049,801.0542079957867
FDM22,OUT018,725.8319150889691
DRJ01,OUT013,2484.436621279668
FDZ43,OUT045,3781.248875757775
FDV03,OUT035,2807.8250783571298
FDX11,OUT027,4146.97167822764
NCA41,OUT027,5489.781087681775
FDE38,OUT017,2484.436621279668
FDI27,OUT018,725.8319150889691
FDN32,OUT013,2643.975021470098
NCN43,OUT017,1873.147605111142
FDB47,OUT027,5489.781087681775
FDV03,OUT017,2807.8250783571298
NCN30,OUT045,1558.4812120766294
NCV54,OUT010,239.37376715406538
FDV07,OUT013,1801.7155365422457
FDP07,OUT049,3358.2098331032244
FDK48,OUT018,725.8319150889691
FDM15,OUT019,356.0851666715469
FDY19,OUT027,2828.703073985001
FDK46,OUT046,3026.7225564402847
FDY11,OUT045,966.9563675415617
FDH09,OUT046,877.0932166794358
FDO08,OUT027,4146.97167822764
FDU14,OUT013,3662.6796173591406
FDD22,OUT027,2828.703073985001
FDM27,OUT017,2807.8250783571298
FDL02,OUT027,2828.703073985001
NCA17,OUT035,2364.6023390121823
FDE38,OUT019,356.0851666715469
NCG07,OUT049,3358.2098331032244
DRC27,OUT013,3662.6796173591406
FDA27,OUT035,3662.6796173591406
FDW40,OUT045,1558.4812120766294
DRI11,OUT013,1617.6664129665928
FDN50,OUT046,1801.7155365422457
FDR12,OUT046,2643.975021470098
FDT34,OUT027,2828.703073985001
FDW11,OUT035,966.9563675415617
NCO30,OUT027,4146.97167822764
FDZ34,OUT017,3781.248875757775
FDU45,OUT017,1873.147605111142
NCD42,OUT035,801.0542079957867
FDX25,OUT045,2643.975021470098
NCR29,OUT046,801.0542079957867
FDX43,OUT019,356.0851666715469
FDB04,OUT010,130.63282441712818
FDR49,OUT027,1595.5858177926682
FDS39,OUT018,1463.1524722310262
FDW58,OUT045,1558.4812120766294
FDG22,OUT019,130.63282441712818
FDG31,OUT017,877.0932166794358
NCV53,OUT027,5489.781087681775
DRJ37,OUT035,2315.629958861823
FDV07,OUT035,1873.147605111142
FDW52,OUT018,2171.9805007920468
FDT15,OUT045,2807.8250783571298
FDD02,OUT018,1463.1524722310262
FDM16,OUT035,877.0932166794358
NCE55,OUT046,2315.629958861823
FDB57,OUT018,2945.964698177935
FDQ04,OUT013,877.0932166794358
FDQ47,OUT019,130.63282441712818
FDY14,OUT019,497.57945751693313
DRK37,OUT017,3358.2098331032244
FDO25,OUT017,3282.808759736802
FDL57,OUT046,3026.7225564402847
NCK29,OUT018,1463.1524722310262
FDK46,OUT027,5489.781087681775
NCB43,OUT010,497.57945751693313
DRE01,OUT027,5489.781087681775
FDC46,OUT018,2171.9805007920468
FDQ23,OUT045,1558.4812120766294
FDX38,OUT049,877.0932166794358
FDG60,OUT018,2945.964698177935
FDW55,OUT017,3781.248875757775
FDP39,OUT013,877.0932166794358
FDB20,OUT018,725.8319150889691
FDV21,OUT017,1736.4616685052877
FDZ02,OUT013,1617.6664129665928
FDP19,OUT027,2828.703073985001
FDA38,OUT035,3662.6796173591406
FDH22,OUT045,1558.4812120766294
DRM11,OUT045,3358.2098331032244
FDO12,OUT027,5489.781087681775
FDT14,OUT049,1801.7155365422457
FDW34,OUT010,497.57945751693313
FDG04,OUT027,5489.781087681775
FDW59,OUT018,725.8319150889691
FDR33,OUT018,1463.1524722310262
FDP32,OUT013,1617.6664129665928
FDL13,OUT027,5489.781087681775
FDD22,OUT013,1801.7155365422457
FDV40,OUT027,1595.5858177926682
NCD55,OUT046,801.0542079957867
FDQ20,OUT010,130.63282441712818
FDD28,OUT045,1009.9263939785452
FDC39,OUT045,3282.808759736802
NCR17,OUT049,1801.7155365422457
DRO35,OUT018,1463.1524722310262
FDF40,OUT049,3662.6796173591406
FDR31,OUT018,2171.9805007920468
NCQ41,OUT017,3358.2098331032244
FDP38,OUT046,966.9563675415617
NCU54,OUT027,5489.781087681775
FDG22,OUT018,725.8319150889691
DRK59,OUT013,3026.7225564402847
FDC37,OUT046,1801.7155365422457
NCO42,OUT013,2364.6023390121823
NCT42,OUT017,2579.252592380676
FDX27,OUT035,877.0932166794358
FDV40,OUT018,725.8319150889691
FDT45,OUT027,1595.5858177926682
FDS47,OUT019,130.63282441712818
FDR45,OUT035,3358.2098331032244
FDB03,OUT045,3282.808759736802
FDO49,OUT035,966.9563675415617
FDU60,OUT027,4146.97167822764
FDB26,OUT018,725.8319150889691
FDB46,OUT017,3358.2098331032244
FDQ37,OUT019,497.57945751693313
FDN03,OUT017,3358.2098331032244
NCX30,OUT045,3781.248875757775
FDK32,OUT019,356.0851666715469
DRM47,OUT013,3026.7225564402847
NCO02,OUT046,801.0542079957867
FDP04,OUT013,877.0932166794358
NCO43,OUT049,1617.6664129665928
FDD59,OUT013,877.0932166794358
FDQ10,OUT017,2807.8250783571298
FDW45,OUT035,2807.8250783571298
NCK30,OUT049,3358.2098331032244
FDU31,OUT018,2945.964698177935
NCQ17,OUT019,356.0851666715469
FDN01,OUT017,2315.629958861823
FDZ19,OUT049,2484.436621279668
DRG37,OUT017,2807.8250783571298
FDE32,OUT045,877.0932166794358
FDO34,OUT049,2807.8250783571298
FDM04,OUT019,130.63282441712818
FDZ25,OUT049,2643.975021470098
FDU08,OUT049,1801.7155365422457
